Province,Electoral District Name/Nom de circonscription,Electoral District Number/Numéro de circonscription,Candidate/Candidat,Candidate Residence/Résidence du candidat,Candidate Occupation/Profession du candidat,Votes Obtained/Votes obtenus,Percentage of Votes Obtained /Pourcentage des votes obtenus,Majority/Majorité,Majority Percentage/Pourcentage de majorité
"Ontario","Perth--Wellington","35083","Geoff Krauter NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Stratford, Ont.","Community Information Associate/Associé d'information communautaire",8094,14.6,,
"Ontario","Perth--Wellington","35083","Collan Simmons Green Party/Parti Vert","Stratford, Ont.","Doctor/Médecin",4949,9,,
"Ontario","Perth--Wellington","35083","Roger Fuhr People's Party/Parti populaire","St. Paul's, Ont.","Retired/Retraité",894,1.6,,
"Ontario","Perth--Wellington","35083","Irma DeVries Christian Heritage Party/Parti de l'Héritage Chrétien","Harriston, Ont.","Small Business Owner/Propriétaire de petite entreprise",733,1.3,,
"Ontario","Peterborough--Kawartha","35084","Maryam Monsef ** Liberal/Libéral","Peterborough, Ont.","Parliamentarian/Parlementaire",27400,39.3,      3043,   4.4
"Ontario","Peterborough--Kawartha","35084","Michael Skinner Conservative/Conservateur","Peterborough, Ont.","President and CEO/Président-directeur général",24357,34.9,,
"Ontario","Peterborough--Kawartha","35084","Candace Shaw NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Peterborough, Ont.","Cultural Producer/Productrice culturelle",11872,17,,
"Ontario","Peterborough--Kawartha","35084","Andrew MacGregor Green Party/Parti Vert","Peterborough, Ont.","Financial Advisor/Conseiller financier",4930,7.1,,
"Ontario","Peterborough--Kawartha","35084","Alexander Murphy People's Party/Parti populaire","Peterborough, Ont.","Canadian Armed Forces Reservist/Réserviste des Forces armées canadiennes",890,1.3,,
"Ontario","Peterborough--Kawartha","35084","Robert M Bowers Independent/Indépendant(e)","Peterborough, Ont.","Retired/Retraité",180,.3,,
"Ontario","Peterborough--Kawartha","35084","Ken Ranney Stop Climate Change/Arrêtonslechangementclimatique","Peterborough, Ont.","Retired Medical Doctor/Médecin retraité",172,.2,,
"Ontario","Pickering--Uxbridge","35085","Jennifer O'Connell ** Liberal/Libéral","Pickering, Ont.","Parliamentarian/Parlementaire",32387,51,     13925,  21.9
"Ontario","Pickering--Uxbridge","35085","Cyma Musarat Conservative/Conservateur","Pickering, Ont.","Self-employed Real Estate Developer/Promotrice immobilière indépendante",18462,29.1,,
"Ontario","Pickering--Uxbridge","35085","Eileen Higdon NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Pickering, Ont.","Retired Nurse/Infirmière retraitée",7582,11.9,,
"Ontario","Pickering--Uxbridge","35085","Peter Forint Green Party/Parti Vert","Pickering, Ont.","Professor/Professeur",3799,6,,
"Ontario","Pickering--Uxbridge","35085","Corneliu Chisu People's Party/Parti populaire","Goodwood, Ont.","Professional Engineer/Ingénieur",1265,2,,
"Ontario","Renfrew--Nipissing--Pembroke","35086","Cheryl Gallant ** Conservative/Conservateur","Pembroke, Ont.","Parliamentarian/Parlementaire",31080,52.7,     19548,  33.2
"Ontario","Renfrew--Nipissing--Pembroke","35086","Ruben Marini Liberal/Libéral","Deep River, Ont.","Professional Engineer/Ingénieur",11532,19.6,,
"Ontario","Renfrew--Nipissing--Pembroke","35086","Eileen Jones-Whyte NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Eganville, Ont.","School Teacher/Enseignante",8786,14.9,,
"Ontario","Renfrew--Nipissing--Pembroke","35086","Ian Pineau Green Party/Parti Vert","Pembroke, Ont.","Professor/Professeur",3230,5.5,,
"Ontario","Renfrew--Nipissing--Pembroke","35086","David Ainsworth People's Party/Parti populaire","Renfrew, Ont.","Retired Businessman/Homme d'affaires retraité",1463,2.5,,
"Ontario","Renfrew--Nipissing--Pembroke","35086","Dan Criger Independent/Indépendant(e)","Petawawa, Ont.","Self-employed, Retail/Travailleur indépendant (commerce de détail)",1125,1.9,,
"Ontario","Renfrew--Nipissing--Pembroke","35086","Dheerendra Kumar Independent/Indépendant(e)","Pembroke, Ont.","Physiotherapist/Physiothérapeute",917,1.6,,
"Ontario","Renfrew--Nipissing--Pembroke","35086","Robert Cherrin VCP/CAC","Deep River, Ont.","Retired Renovator/Rénovateur à la retraite",358,.6,,
"Ontario","Renfrew--Nipissing--Pembroke","35086","Stefan Klietsch Libertarian/Libertarien","Renfrew, Ont.","Security Guard Dispatcher/Répartiteur des agents de sécurité",266,.5,,
"Ontario","Renfrew--Nipissing--Pembroke","35086","Jonathan Davis Independent/Indépendant(e)","Woodville, Ont.","Farm Hand/Ouvrier agricole",200,.3,,
"Ontario","Richmond Hill","35087","Majid Jowhari ** Liberal/Libéral","Richmond Hill, Ont.","Parliamentarian/Parlementaire",21804,43.5,       212,   0.4
"Ontario","Richmond Hill","35087","Costas Menegakis Conservative/Conservateur","Richmond Hill, Ont.","Businessman/Homme d'affaires",21592,43.1,,
"Ontario","Richmond Hill","35087","Adam DeVita NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Richmond Hill, Ont.","Software Developer/Développeur de logiciels",4425,8.8,,
"Ontario","Richmond Hill","35087","Ichha Kohli Green Party/Parti Vert","Richmond Hill, Ont.","Student/Étudiante",1695,3.4,,
"Ontario","Richmond Hill","35087","Igor Tvorogov People's Party/Parti populaire","Richmond Hill, Ont.","Bachelor of Computer Science/Bachelier en informatique",507,1,,
"Ontario","Richmond Hill","35087","Otto Wevers Parti Rhinocéros Party/Parti Rhinocéros Party","Richmond Hill, Ont.","Retired Comedian/Comédien à la retraite",126,.3,,
"Ontario","St. Catharines","35089","Chris Bittle ** Liberal/Libéral","St. Catharines, Ont.","Parliamentarian/Parlementaire",24183,40.2,      5205,   8.7
"Ontario","St. Catharines","35089","Krystina Waler Conservative/Conservateur","St. Catharines, Ont.","Director, Surgical Education and Training/Directrice, éducation et formation en chirurgie",18978,31.6,,
"Ontario","St. Catharines","35089","Dennis Van Meer NDP-New Democratic Party/NPD-Nouveau Parti démocratique","St. Catharines, Ont.","Steelworker/Métallurgiste",12431,20.7,,
"Ontario","St. Catharines","35089","Travis Mason Green Party/Parti Vert","St. Catharines, Ont.","Letter Carrier/Facteur",3695,6.1,,
"Ontario","St. Catharines","35089","Allan DeRoo People's Party/Parti populaire","St. Catharines, Ont.","Production Manager/Directeur de production",826,1.4,,
"Ontario","Sarnia--Lambton","35091","Marilyn Gladu ** Conservative/Conservateur","Sarnia, Ont.","Parliamentarian/Parlementaire",28623,49.4,     15979,  27.6
"Ontario","Sarnia--Lambton","35091","Adam Kilner NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Sarnia, Ont.","Minister/Ministre",12644,21.8,,
"Ontario","Sarnia--Lambton","35091","Carmen Lemieux Liberal/Libéral","Sarnia, Ont.","Retired/Retraitée",12041,20.8,,
"Ontario","Sarnia--Lambton","35091","Peter Robert Smith Green Party/Parti Vert","Brights Grove, Ont.","Retired/Retraité",2490,4.3,,
"Ontario","Sarnia--Lambton","35091","Brian Everaert People's Party/Parti populaire","Sombra, Ont.","Iron Worker/Métallier",1587,2.7,,
"Ontario","Sarnia--Lambton","35091","Thomas Laird Christian Heritage Party/Parti de l'Héritage Chrétien","Sarnia, Ont.","Healthcare Worker/Travailleur de la santé",531,.9,,
"Ontario","Sault Ste. Marie","35092","Terry Sheehan ** Liberal/Libéral","Sault Ste. Marie, Ont.","Parliamentarian/Parlementaire",16284,39.1,      2877,   6.9
"Ontario","Sault Ste. Marie","35092","Sonny Spina Conservative/Conservateur","Sault Ste. Marie, Ont.","Police Officer/Policier",13407,32.2,,
"Ontario","Sault Ste. Marie","35092","Sara McCleary NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Sault Ste. Marie, Ont.","Non-profit Marketing/Marketing à but non lucratif",9459,22.7,,
"Ontario","Sault Ste. Marie","35092","Geo McLean Green Party/Parti Vert","Sault Ste. Marie, Ont.","Mental Health Worker/Travailleur en santé mentale",1809,4.3,,
"Ontario","Sault Ste. Marie","35092","Amy Zuccato People's Party/Parti populaire","Prince Twp, Ont.","Small Business Owner/Propriétaire de petite entreprise",741,1.8,,
"Ontario","Scarborough Centre/Scarborough-Centre","35094","Salma Zahid ** Liberal/Libéral","Scarborough, Ont.","Parliamentarian/Parlementaire",25695,55.2,     15308,  32.9
"Ontario","Scarborough Centre/Scarborough-Centre","35094","Irshad Chaudhry Conservative/Conservateur","Toronto, Ont.","Business Owner/Propriétaire d'entreprise",10387,22.3,,
"Ontario","Scarborough Centre/Scarborough-Centre","35094","Faiz Kamal NDP-New Democratic Party/NPD-Nouveau Parti démocratique","London, Ont.","Business Operations Analyst/Analyste des opérations commerciales",5452,11.7,,
"Ontario","Scarborough Centre/Scarborough-Centre","35094","John Cannis Independent/Indépendant(e)","Scarborough, Ont.","Retired / Former Parliamentarian/Ancien parlementaire à la retraite",2524,5.4,,
"Ontario","Scarborough Centre/Scarborough-Centre","35094","Dordana Hakimzadah Green Party/Parti Vert","Toronto, Ont.","Real Estate Sales Representative/Représentante des ventes immobilières",1336,2.9,,
"Ontario","Scarborough Centre/Scarborough-Centre","35094","Jeremiah Vijeyaratnam People's Party/Parti populaire","Markham, Ont.","Financial Analyst/Analyste financier",1162,2.5,,
"Ontario","Scarborough North/Scarborough-Nord","35096","Shaun Chen ** Liberal/Libéral","Scarborough, Ont.","Parliamentarian/Parlementaire",20911,53.6,      9073,  23.2
"Ontario","Scarborough North/Scarborough-Nord","35096","David Kong Conservative/Conservateur","Scarborough, Ont.","Investment Advisor/Conseiller en placements",11838,30.3,,
"Ontario","Scarborough North/Scarborough-Nord","35096","Yan Chen NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Toronto, Ont.","Student/Étudiant",5039,12.9,,
"Ontario","Scarborough North/Scarborough-Nord","35096","Avery Velez Green Party/Parti Vert","Ottawa, Ont.","Unemployed/Sans emploi",796,2,,
"Ontario","Scarborough North/Scarborough-Nord","35096","Jude Guerrier People's Party/Parti populaire","Toronto, Ont.","Transit Operator/Opérateur de véhicule de transport en commun",370,.9,,
"Ontario","Scarborough North/Scarborough-Nord","35096","Janet Robinson UPC/UPC","Oshawa, Ont.","Vice-principal/Directrice adjointe",83,.2,,
"Ontario","Scarborough Southwest/Scarborough-Sud-Ouest","35098","Bill Blair ** Liberal/Libéral","Toronto, Ont.","Parliamentarian/Parlementaire",28965,57.2,     18463,  36.5
"Ontario","Scarborough Southwest/Scarborough-Sud-Ouest","35098","Kimberly Fawcett Smith Conservative/Conservateur","Scarborough, Ont.","Military Officer/Officière militaire",10502,20.7,,
"Ontario","Scarborough Southwest/Scarborough-Sud-Ouest","35098","Keith McCrady NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Scarborough, Ont.","Executive Director/Directeur général",7865,15.5,,
"Ontario","Scarborough Southwest/Scarborough-Sud-Ouest","35098","Amanda Cain Green Party/Parti Vert","Toronto, Ont.","Program Manager/Chargée de programme",2477,4.9,,
"Ontario","Scarborough Southwest/Scarborough-Sud-Ouest","35098","Italo Eratostene People's Party/Parti populaire","Toronto, Ont.","Customer Service Representative/Préposé au service à la clientèle",590,1.2,,
"Ontario","Scarborough Southwest/Scarborough-Sud-Ouest","35098","Simon Luisi Animal Protection Party/Parti Protection Animaux","Toronto, Ont.","Entrepeneur/Entrepreneur",236,.5,,
"Ontario","Scarborough--Agincourt","35093","Jean Yip ** Liberal/Libéral","Toronto, Ont.","Parliamentarian/Parlementaire",21115,50.5,      5623,  13.4
"Ontario","Scarborough--Agincourt","35093","Sean Hu Conservative/Conservateur","Toronto, Ont.","Accountant/Comptable",15492,37,,
"Ontario","Scarborough--Agincourt","35093","Larisa Julius NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Scarborough, Ont.","Student/Étudiante",3636,8.7,,
"Ontario","Scarborough--Agincourt","35093","Randi Ramdeen Green Party/Parti Vert","Toronto, Ont.","Political Staff/Membre du personnel politique",1050,2.5,,
"Ontario","Scarborough--Agincourt","35093","Anthony Internicola People's Party/Parti populaire","Toronto, Ont.","Entrepreneur/Entrepreneur",521,1.2,,
"Ontario","Scarborough--Guildwood","35095","John McKay ** Liberal/Libéral","Scarborough, Ont.","Parliamentarian/Parlementaire",26123,61.1,     16570,  38.8
"Ontario","Scarborough--Guildwood","35095","Quintus Thuraisingham Conservative/Conservateur","Ajax, Ont.","IT Professional/Professionnel de la TI",9553,22.4,,
"Ontario","Scarborough--Guildwood","35095","Michelle Spencer NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Scarborough, Ont.","Law Clerk/Technicienne judiciaire",4806,11.2,,
"Ontario","Scarborough--Guildwood","35095","Tara McMahon Green Party/Parti Vert","Scarborough, Ont.","Sales, Consulting and Design/Vente, conseil et design",1220,2.9,,
"Ontario","Scarborough--Guildwood","35095","Jigna Jani People's Party/Parti populaire","Scarborough, Ont.","Financial Advisor/Conseillère financière",648,1.5,,
"Ontario","Scarborough--Guildwood","35095","Kevin Clarke Independent/Indépendant(e)","Scarborough, Ont.","Public Servant/Fonctionnaire",112,.3,,
"Ontario","Scarborough--Guildwood","35095","Gus Stefanis Nationalist/Nationaliste","Scarborough, Ont.","Politician/Politicien",85,.2,,
"Ontario","Scarborough--Guildwood","35095","Kathleen Marie Holding Independent/Indépendant(e)","Scarborough, Ont.","Homemaker/Personne au foyer",70,.2,,
"Ontario","Scarborough--Guildwood","35095","Stephen Abara Independent/Indépendant(e)","Scarborough, Ont.","Community Advisory Engagement Leader/Responsable de la consultation communautaire",70,.2,,
"Ontario","Scarborough--Guildwood","35095","Farhan Alvi CFF - Canada's Fourth Front/QFC - Quatrième front du Canada","Toronto, Ont.","Self-employed/Travailleur autonome",55,.1,,
"Ontario","Scarborough--Rouge Park","35097","Gary Anandasangaree ** Liberal/Libéral","Markham, Ont.","Lawyer/Avocat",31360,62.2,     21245,  42.1
"Ontario","Scarborough--Rouge Park","35097","Bobby Singh Conservative/Conservateur","Toronto, Ont.","Entrepreneur and Academic/Entrepreneur et universitaire",10115,20.1,,
"Ontario","Scarborough--Rouge Park","35097","Kingsley Kwok NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Toronto, Ont.","Respiratory Therapist/Inhalothérapeute",5801,11.5,,
"Ontario","Scarborough--Rouge Park","35097","Jessica Hamilton Green Party/Parti Vert","Toronto, Ont.","Behaviour Therapist/Thérapeute du comportement",2330,4.6,,
"Ontario","Scarborough--Rouge Park","35097","Dilano Sally People's Party/Parti populaire","Scarborough, Ont.","Supervisor / Team Leader, Sales/Superviseur et chef d'équipe (vente)",467,.9,,
"Ontario","Scarborough--Rouge Park","35097","Mark Theodoru Christian Heritage Party/Parti de l'Héritage Chrétien","Toronto, Ont.","Subway Operator/Conducteur de métro",353,.7,,
"Ontario","Simcoe North/Simcoe-Nord","35100","Bruce Stanton ** Conservative/Conservateur","Coldwater, Ont.","Parliamentarian/Parlementaire",27241,43.4,      7931,  12.6
"Ontario","Simcoe North/Simcoe-Nord","35100","Gerry Hawes Liberal/Libéral","Orillia, Ont.","Senior Policy Advisor/Conseiller principal en politiques",19310,30.8,,
"Ontario","Simcoe North/Simcoe-Nord","35100","Angelique Belcourt NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Midland, Ont.","Student/Étudiante",8850,14.1,,
"Ontario","Simcoe North/Simcoe-Nord","35100","Valerie Powell Green Party/Parti Vert","Orillia, Ont.","Psychogeriatric Consultant (Retired)/Consultante en psychogériatrie à la retraite",5882,9.4,,
"Ontario","Simcoe North/Simcoe-Nord","35100","Stephen Makk People's Party/Parti populaire","Victoria Harbour, Ont.","Engineer/Ingénieur",1154,1.8,,
"Ontario","Simcoe North/Simcoe-Nord","35100","Chris Brown Christian Heritage Party/Parti de l'Héritage Chrétien","Hastings, Ont.","Retired/Retraité",341,.5,,
"Ontario","Simcoe--Grey","35099","Terry Dowdall Conservative/Conservateur","New Lowell, Ont.","Self-employed/Travailleur indépendant",32812,43.5,      8887,  11.8
"Ontario","Simcoe--Grey","35099","Lorne Kenney Liberal/Libéral","Collingwood, Ont.","Business Owner/Propriétaire d'entreprise",23925,31.7,,
"Ontario","Simcoe--Grey","35099","Sherri Jackson Green Party/Parti Vert","Stayner, Ont.","Writer, Editor, Musician/Écrivaine, rédactrice et musicienne",8589,11.4,,
"Ontario","Simcoe--Grey","35099","Ilona Matthews NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Wasaga Beach, Ont.","Small Business Owner/Propriétaire de petite entreprise",8462,11.2,,
"Ontario","Simcoe--Grey","35099","Richard Sommer People's Party/Parti populaire","New Tecumseth, Ont.","School Principal/Directeur d'école",1416,1.9,,
"Ontario","Simcoe--Grey","35099","Tony D'Angelo VCP/CAC","Everett, Ont.","Welder/Soudeur",305,.4,,
"Ontario","Spadina--Fort York","35101","Adam Vaughan ** Liberal/Libéral","Toronto, Ont.","Parliamentarian/Parlementaire",33822,55.8,     21634,  35.7
"Ontario","Spadina--Fort York","35101","Diana Yoon NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Toronto, Ont.","Grants and Communications Coordinator/Coordonnatrice de subventions et de communications",12188,20.1,,
"Ontario","Spadina--Fort York","35101","Frank Fang Conservative/Conservateur","Mississauga, Ont.","Consultant/Consultant",10680,17.6,,
"Ontario","Spadina--Fort York","35101","Dean Maher Green Party/Parti Vert","Toronto, Ont.","Analyst/Analyste",3174,5.2,,
"Ontario","Spadina--Fort York","35101","Robert Stewart People's Party/Parti populaire","Toronto, Ont.","Small Business Owner/Propriétaire de petite entreprise",672,1.1,,
"Ontario","Spadina--Fort York","35101","Marcela Ramirez Independent/Indépendant(e)","Toronto, Ont.","Spanish Teacher/Professeure d'espagnol",114,.2,,
"Ontario","Stormont--Dundas--South Glengarry","35102","Eric Duncan Conservative/Conservateur","Winchester, Ont.","Transportation Executive/Cadre du secteur des transports",28976,53.9,     15209,  28.3
"Ontario","Stormont--Dundas--South Glengarry","35102","Heather Megill Liberal/Libéral","Cornwall, Ont.","Teacher (Retired)/Enseignante à la retraite",13767,25.6,,
"Ontario","Stormont--Dundas--South Glengarry","35102","Kelsey Catherine Schmitz NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Cornwall, Ont.","Educator/Éducatrice",7674,14.3,,
"Ontario","Stormont--Dundas--South Glengarry","35102","Raheem Aman Green Party/Parti Vert","Cornwall, Ont.","Entrepreneur and Financial Services Representative/Entrepreneur et représentant, services financiers",2126,4,,
